R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R21i,R22i,R23i,R25i,R26i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T8,T9,T10,T11,T12,T13,T19,T21,T22
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,-2,0,-2,0,0,0,0,0,-4,0,0,0,0,1,15,0,0,-2,0,0,0,0
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,1,11,4,4,2,0,0,0,0
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,13,0,13,0,15,0,0,0,0,0,0,0,11,1,0,15,15,13,0,11,0,0
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,13,0,13,0,15,0,0,0,11,0,0,0,0,1,0,15,15,13,0,0,0,0
0,5,0,0,0,0,5,5,9,9,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,-5,9,0,5,5,0,-5,-5,0,0
0,5,0,0,0,0,5,5,9,9,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,5,0,0,0,-5,0,0,0,0,9,0,5,5,0,-5,0,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,-1,-1,-2,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,-1,-1,0,0,0
0,5,0,0,0,0,5,5,8,8,0,0,0,0,0,0,11,0,0,0,5,0,5,0,5,0,10,0,0,0,0,0,0,0,0,8,0,10,10,5,-5,0,0,0
0,5,0,0,0,0,5,5,9,9,0,0,0,0,0,0,13,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,-5,9,0,5,5,0,0,-5,0,0
0,5,0,0,0,0,5,5,9,9,0,0,0,0,0,0,13,0,0,0,5,5,0,0,0,0,5,0,0,0,-5,0,0,0,0,9,0,5,5,0,0,0,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,0,0,0,1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,-1,0,-2,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,0,0,0,1,1,-1,0,-1,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,-1,0,0,0,0
0,5,0,0,0,0,5,5,8,8,0,0,0,0,0,0,11,0,0,0,5,5,5,0,5,0,10,0,0,0,0,0,0,0,0,8,0,10,10,5,0,0,0,0
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,4,0,0,0,0,0,0,-2,-2,1,15,4,4,0,-2,0,0,0
0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,4,0,0,0,0,0,0,-2,-2,1,15,4,4,0,0,0,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,3,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,-1,-1,2,0,2,2,0,-1,0,0,0
0,5,0,0,0,0,5,5,6,6,0,0,0,0,0,5,12,0,5,0,5,0,0,5,0,0,10,0,0,0,0,0,5,0,-5,6,0,10,10,0,-5,0,0,0
0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,3,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,-1,-1,2,0,2,2,0,0,0,0,0
0,5,0,0,0,0,5,5,6,6,0,0,0,0,0,5,12,0,5,0,5,5,0,5,0,0,10,0,0,0,0,0,5,0,-5,6,0,10,10,0,0,0,0,0
0,2,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,4,0,0,0,0,0,0,-2,-2,1,17,4,4,0,-2,0,0,2
0,2,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,4,0,0,0,0,0,0,-2,-2,1,17,4,4,0,0,0,0,2
0,5,0,0,0,0,5,5,11,11,5,0,0,0,0,0,17,0,5,0,5,0,0,5,0,0,10,0,0,0,0,0,0,-5,-5,11,0,10,10,0,-5,0,0,5
0,5,0,0,0,0,5,5,7,7,5,0,0,0,0,0,14,0,5,0,5,0,0,5,0,0,10,0,0,0,0,0,5,0,-5,7,0,10,10,0,-5,0,0,5
0,5,0,0,0,0,5,5,11,11,5,0,0,0,0,0,17,0,5,0,5,5,0,5,0,0,10,0,0,0,0,0,0,-5,-5,11,0,10,10,0,0,0,0,5
0,5,0,0,0,0,5,5,7,7,5,0,0,0,0,0,14,0,5,0,5,5,0,5,0,0,10,0,0,0,0,0,5,0,-5,7,0,10,10,0,0,0,0,5
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,-1,0,0,1,1,0,0,4,2,2,0,-1,0,0,0
0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,-5,0,0,1,1,4,0,0,6,6,0,-1,4,0,0
0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,-5,4,0,1,1,0,0,0,6,6,0,-1,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,-1,0,0,1,1,0,0,4,2,2,0,0,0,0,0
0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,6,0,0,-5,0,0,1,1,4,0,0,6,6,0,0,4,0,0
0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,6,0,0,-5,4,0,1,1,0,0,0,6,6,0,0,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,8,2,2,0,-1,0,0,0
0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,-1,0,0,9,1,0,0,0,0,0,10,0,0,-9,0,0,0,0,8,0,0,10,10,0,-1,8,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,-1,0,0,2,2,0,0,0,2,2,0,-1,0,0,0
0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,-1,0,0,9,1,0,0,0,0,0,10,0,0,-9,8,0,0,0,0,0,0,10,10,0,-1,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,8,2,2,0,0,0,0,0
0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,-1,0,0,9,1,1,0,0,0,0,10,0,0,-9,0,0,0,0,8,0,0,10,10,0,0,8,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,-1,0,0,2,2,0,0,0,2,2,0,0,0,0,0
0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,-1,0,0,9,1,1,0,0,0,0,10,0,0,-9,8,0,0,0,0,0,0,10,10,0,0,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3,0,0,-1,0,0,1,0,0,0,5,3,3,0,-1,1,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,1,0,0,8,0,0,-6,0,0,1,0,5,0,0,8,8,0,-1,6,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,1,0,0,8,0,0,-6,5,0,1,0,0,0,0,8,8,0,-1,1,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,1,0,0,8,0,0,-6,6,0,1,0,-1,0,0,8,8,0,-1,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,-1,0,0,1,0,0,0,5,3,3,0,0,1,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,1,0,1,0,0,8,0,0,-6,0,0,1,0,5,0,0,8,8,0,0,6,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,1,0,1,0,0,8,0,0,-6,5,0,1,0,0,0,0,8,8,0,0,1,0,0
0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,1,6,1,1,0,1,0,0,8,0,0,-6,6,0,1,0,-1,0,0,8,8,0,0,0,0,0
0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,8,5,0,8,3,3,0,0,8,0,0,14,0,0,-3,0,0,8,0,0,0,0,14,14,0,-3,8,0,0
0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,8,5,0,8,3,3,3,0,8,0,0,14,0,0,-3,0,0,8,0,0,0,0,14,14,0,0,8,0,0
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,-1,0,0,1,0,0,0,6,3,3,0,-1,1,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,9,0,0,-7,0,0,1,0,6,0,0,9,9,0,-1,7,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,9,0,0,-7,6,0,1,0,0,0,0,9,9,0,-1,1,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,9,0,0,-7,7,0,1,0,-1,0,0,9,9,0,-1,0,0,1
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,3,0,0,-1,0,0,1,0,0,0,6,3,3,0,0,1,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,9,0,0,-7,0,0,1,0,6,0,0,9,9,0,0,7,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,9,0,0,-7,6,0,1,0,0,0,0,9,9,0,0,1,0,1
0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,9,0,0,-7,7,0,1,0,-1,0,0,9,9,0,0,0,0,1
0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,3,0,4,1,1,0,0,4,0,0,6,0,0,-1,0,0,4,0,0,0,0,6,6,0,-1,4,0,4
0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,3,0,4,1,1,1,0,4,0,0,6,0,0,-1,0,0,4,0,0,0,0,6,6,0,0,4,0,4
0,2,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,-2,0,0,0,0,0,1,11,4,4,0,-2,0,0,0
0,2,0,0,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,15,0,0,-13,0,0,0,0,11,1,0,15,15,0,-2,11,0,0
0,2,0,0,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,15,0,0,-13,11,0,0,0,0,1,0,15,15,0,-2,0,0,0
0,2,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,4,0,0,-2,0,0,0,0,0,1,11,4,4,0,0,0,0,0
0,2,0,0,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0,13,2,2,0,0,0,0,15,0,0,-13,0,0,0,0,11,1,0,15,15,0,0,11,0,0
0,2,0,0,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0,13,2,2,0,0,0,0,15,0,0,-13,11,0,0,0,0,1,0,15,15,0,0,0,0,0
0,5,0,0,0,5,5,5,8,8,0,0,0,0,0,0,11,0,0,5,5,0,0,0,0,0,10,0,0,-5,0,0,0,0,0,8,0,10,10,0,-5,0,0,0
0,5,0,0,0,5,5,5,8,8,0,0,0,0,0,0,11,0,0,5,5,5,0,0,0,0,10,0,0,-5,0,0,0,0,0,8,0,10,10,0,0,0,0,0
0,1,0,0,24,0,1,1,0,0,0,0,0,3,0,25,24,0,25,0,1,0,0,25,-24,0,47,3,-21,24,0,3,25,0,-25,0,0,47,47,-24,-1,0,0,0
0,1,0,0,24,0,1,1,0,0,0,0,0,3,0,25,24,0,25,0,1,1,0,25,-24,0,47,3,-21,24,0,3,25,0,-25,0,0,47,47,-24,0,0,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,8,8,0,8,0,0,0,31,1,-7,0,0,1,8,8,0,0,46,31,31,0,-8,0,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,8,8,8,8,0,0,0,31,1,-7,0,0,1,8,8,0,0,46,31,31,0,0,0,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,0,-8,0,0,8,8,0,8,0,0,0,31,1,-7,0,0,1,0,0,0,0,78,31,31,0,-8,0,0,0
0,16,0,0,16,16,16,16,0,0,0,0,0,2,0,0,23,0,0,16,16,0,16,0,0,0,62,2,-14,0,0,2,39,39,0,0,0,62,62,0,-16,0,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,0,-8,0,0,8,8,8,8,0,0,0,31,1,-7,0,0,1,0,0,0,0,78,31,31,0,0,0,0,0
0,16,0,0,16,16,16,16,0,0,0,0,0,2,0,0,23,0,0,16,16,16,16,0,0,0,62,2,-14,0,0,2,39,39,0,0,0,62,62,0,0,0,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,8,0,0,8,8,8,0,8,8,0,0,39,1,-7,0,0,1,8,0,0,0,54,39,39,0,-8,8,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,8,0,0,8,8,8,8,8,8,0,0,39,1,-7,0,0,1,8,0,0,0,54,39,39,0,0,8,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,26,18,0,26,8,8,0,8,26,0,0,57,1,-7,0,0,1,26,0,0,0,0,57,57,0,-8,26,0,0
0,8,0,0,8,8,8,8,0,0,0,0,0,1,0,26,18,0,26,8,8,8,8,26,0,0,57,1,-7,0,0,1,26,0,0,0,0,57,57,0,0,26,0,0
0,8,0,0,8,8,8,8,0,0,8,0,0,1,0,0,0,0,8,8,8,0,8,8,0,0,39,1,-7,0,0,1,8,0,0,0,62,39,39,0,-8,8,0,8
0,8,0,0,8,8,8,8,0,0,8,0,0,1,0,0,0,0,8,8,8,8,8,8,0,0,39,1,-7,0,0,1,8,0,0,0,62,39,39,0,0,8,0,8
0,8,0,0,8,8,8,8,0,0,39,0,0,1,0,0,31,0,39,8,8,0,8,39,0,0,70,1,-7,0,0,1,39,0,0,0,0,70,70,0,-8,39,0,39
0,8,0,0,8,8,8,8,0,0,39,0,0,1,0,0,31,0,39,8,8,8,8,39,0,0,70,1,-7,0,0,1,39,0,0,0,0,70,70,0,0,39,0,39
0,8,0,0,8,8,8,8,4,4,0,0,0,1,0,0,0,0,0,8,8,0,8,0,0,0,31,1,-7,0,0,1,0,0,0,4,58,31,31,0,-8,0,0,0
0,8,0,0,8,8,8,8,4,4,0,0,0,1,0,0,0,0,0,8,8,8,8,0,0,0,31,1,-7,0,0,1,0,0,0,4,58,31,31,0,0,0,0,0
0,40,0,0,40,40,40,40,78,78,0,0,0,5,0,0,116,0,0,40,40,0,40,0,0,0,155,5,-35,0,0,5,0,0,0,78,0,155,155,0,-40,0,0,0
0,40,0,0,40,40,40,40,78,78,0,0,0,5,0,0,116,0,0,40,40,40,40,0,0,0,155,5,-35,0,0,5,0,0,0,78,0,155,155,0,0,0,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,0,0,0,0,0,2,0,0,0,0,5,12,0,0,0,0,0,2,2,-2,0,0,12,7,0,-2,-2,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,0,0,0,0,0,2,0,0,0,0,5,12,0,0,0,-2,0,2,2,0,0,0,12,7,0,-2,0,0,0
0,1,0,4,0,0,1,1,0,0,0,2,2,0,4,0,0,0,0,0,1,0,1,0,1,2,6,0,0,0,0,0,1,1,0,0,0,6,4,1,-1,0,0,0
0,1,0,12,0,0,1,1,0,0,0,6,6,0,12,0,0,0,0,0,1,0,-7,0,-7,6,6,0,0,0,0,0,1,1,-8,0,0,6,0,-7,-1,-8,0,0
0,1,0,12,0,0,1,1,0,0,0,6,6,0,12,0,0,0,0,0,1,0,-7,0,-7,6,6,0,0,0,-8,0,1,1,0,0,0,6,0,-7,-1,0,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,0,0,0,0,0,2,2,0,0,0,5,12,0,0,0,0,0,2,2,-2,0,0,12,7,0,0,-2,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,0,0,0,0,0,2,2,0,0,0,5,12,0,0,0,-2,0,2,2,0,0,0,12,7,0,0,0,0,0
0,1,0,4,0,0,1,1,0,0,0,2,2,0,4,0,0,0,0,0,1,1,1,0,1,2,6,0,0,0,0,0,1,1,0,0,0,6,4,1,0,0,0,0
0,1,0,12,0,0,1,1,0,0,0,6,6,0,12,0,0,0,0,0,1,1,-7,0,-7,6,6,0,0,0,0,0,1,1,-8,0,0,6,0,-7,0,-8,0,0
0,1,0,12,0,0,1,1,0,0,0,6,6,0,12,0,0,0,0,0,1,1,-7,0,-7,6,6,0,0,0,-8,0,1,1,0,0,0,6,0,-7,0,0,0,0
0,2,0,18,0,0,2,2,0,0,0,9,9,0,18,0,-2,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,-2,0,0,20,11,0,-2,-2,0,0
0,2,0,18,0,0,2,2,0,0,0,9,9,0,18,0,-2,0,0,0,2,0,0,0,0,9,20,0,0,0,-2,0,0,0,0,0,0,20,11,0,-2,0,0,0
0,1,0,8,0,0,1,1,0,0,0,4,4,0,8,0,-1,0,0,0,1,0,1,0,1,4,10,0,0,0,0,0,0,0,0,0,0,10,6,1,-1,0,0,0
0,1,0,20,0,0,1,1,0,0,0,10,10,0,20,0,-1,0,0,0,1,0,-11,0,-11,10,10,0,0,0,0,0,0,0,-12,0,0,10,0,-11,-1,-12,0,0
0,1,0,20,0,0,1,1,0,0,0,10,10,0,20,0,-1,0,0,0,1,0,-11,0,-11,10,10,0,0,0,-12,0,0,0,0,0,0,10,0,-11,-1,0,0,0
0,2,0,18,0,0,2,2,0,0,0,9,9,0,18,0,-2,0,0,0,2,2,0,0,0,9,20,0,0,0,0,0,0,0,-2,0,0,20,11,0,0,-2,0,0
0,2,0,18,0,0,2,2,0,0,0,9,9,0,18,0,-2,0,0,0,2,2,0,0,0,9,20,0,0,0,-2,0,0,0,0,0,0,20,11,0,0,0,0,0
0,1,0,8,0,0,1,1,0,0,0,4,4,0,8,0,-1,0,0,0,1,1,1,0,1,4,10,0,0,0,0,0,0,0,0,0,0,10,6,1,0,0,0,0
0,1,0,20,0,0,1,1,0,0,0,10,10,0,20,0,-1,0,0,0,1,1,-11,0,-11,10,10,0,0,0,0,0,0,0,-12,0,0,10,0,-11,0,-12,0,0
0,1,0,20,0,0,1,1,0,0,0,10,10,0,20,0,-1,0,0,0,1,1,-11,0,-11,10,10,0,0,0,-12,0,0,0,0,0,0,10,0,-11,0,0,0,0
0,1,0,6,0,0,1,1,0,0,0,3,3,0,6,1,0,0,1,0,1,0,0,1,0,3,8,0,0,0,0,0,1,0,-1,0,0,8,5,0,-1,0,0,0
0,1,0,6,0,0,1,1,0,0,0,3,3,0,6,1,0,0,1,0,1,0,0,1,0,3,8,0,0,0,-1,0,1,0,0,0,0,8,5,0,-1,1,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,2,0,0,2,0,2,0,2,2,2,5,16,0,0,0,0,0,2,0,0,0,0,16,11,2,-2,2,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,0,-10,1,-10,8,8,0,0,0,0,0,1,0,-11,0,0,8,0,-10,-1,-10,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,0,-10,1,-10,8,8,0,0,0,-11,0,1,0,0,0,0,8,0,-10,-1,1,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,0,-10,1,-10,8,8,0,0,0,-10,0,1,0,-1,0,0,8,0,-10,-1,0,0,0
0,1,0,6,0,0,1,1,0,0,0,3,3,0,6,1,0,0,1,0,1,1,0,1,0,3,8,0,0,0,0,0,1,0,-1,0,0,8,5,0,0,0,0,0
0,1,0,6,0,0,1,1,0,0,0,3,3,0,6,1,0,0,1,0,1,1,0,1,0,3,8,0,0,0,-1,0,1,0,0,0,0,8,5,0,0,1,0,0
0,2,0,10,0,0,2,2,0,0,0,5,5,0,10,2,0,0,2,0,2,2,2,2,2,5,16,0,0,0,0,0,2,0,0,0,0,16,11,2,0,2,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,1,-10,1,-10,8,8,0,0,0,0,0,1,0,-11,0,0,8,0,-10,0,-10,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,1,-10,1,-10,8,8,0,0,0,-11,0,1,0,0,0,0,8,0,-10,0,1,0,0
0,1,0,16,0,0,1,1,0,0,0,8,8,0,16,1,0,0,1,0,1,1,-10,1,-10,8,8,0,0,0,-10,0,1,0,-1,0,0,8,0,-10,0,0,0,0
0,1,0,10,0,0,1,1,0,0,0,5,5,0,10,1,-1,0,1,0,1,0,0,1,0,5,12,0,0,0,0,0,0,-1,-1,0,0,12,7,0,-1,0,0,0
0,1,0,10,0,0,1,1,0,0,0,5,5,0,10,1,-1,0,1,0,1,1,0,1,0,5,12,0,0,0,0,0,0,-1,-1,0,0,12,7,0,0,0,0,0
0,2,0,14,0,0,2,2,0,0,2,7,7,0,14,0,0,0,2,0,2,0,0,2,0,7,18,0,0,0,0,0,2,0,-2,0,0,18,11,0,-2,0,0,2
0,2,0,14,0,0,2,2,0,0,2,7,7,0,14,0,0,0,2,0,2,0,0,2,0,7,18,0,0,0,-2,0,2,0,0,0,0,18,11,0,-2,2,0,2
0,1,0,6,0,0,1,1,0,0,1,3,3,0,6,0,0,0,1,0,1,0,1,1,1,3,9,0,0,0,0,0,1,0,0,0,0,9,6,1,-1,1,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,0,-11,1,-11,9,9,0,0,0,0,0,1,0,-12,0,0,9,0,-11,-1,-11,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,0,-11,1,-11,9,9,0,0,0,-12,0,1,0,0,0,0,9,0,-11,-1,1,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,0,-11,1,-11,9,9,0,0,0,-11,0,1,0,-1,0,0,9,0,-11,-1,0,0,1
0,2,0,14,0,0,2,2,0,0,2,7,7,0,14,0,0,0,2,0,2,2,0,2,0,7,18,0,0,0,0,0,2,0,-2,0,0,18,11,0,0,0,0,2
0,2,0,14,0,0,2,2,0,0,2,7,7,0,14,0,0,0,2,0,2,2,0,2,0,7,18,0,0,0,-2,0,2,0,0,0,0,18,11,0,0,2,0,2
0,1,0,6,0,0,1,1,0,0,1,3,3,0,6,0,0,0,1,0,1,1,1,1,1,3,9,0,0,0,0,0,1,0,0,0,0,9,6,1,0,1,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,1,-11,1,-11,9,9,0,0,0,0,0,1,0,-12,0,0,9,0,-11,0,-11,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,1,-11,1,-11,9,9,0,0,0,-12,0,1,0,0,0,0,9,0,-11,0,1,0,1
0,1,0,18,0,0,1,1,0,0,1,9,9,0,18,0,0,0,1,0,1,1,-11,1,-11,9,9,0,0,0,-11,0,1,0,-1,0,0,9,0,-11,0,0,0,1
0,2,0,22,0,0,2,2,0,0,2,11,11,0,22,0,-2,0,2,0,2,0,0,2,0,11,26,0,0,0,0,0,0,-2,-2,0,0,26,15,0,-2,0,0,2
0,2,0,22,0,0,2,2,0,0,2,11,11,0,22,0,-2,0,2,0,2,2,0,2,0,11,26,0,0,0,0,0,0,-2,-2,0,0,26,15,0,0,0,0,2
0,4,0,26,0,0,4,4,2,2,0,13,13,0,26,0,0,0,0,0,4,0,0,0,0,13,30,0,0,0,0,0,0,0,-4,2,0,30,17,0,-4,-4,0,0
0,4,0,26,0,0,4,4,2,2,0,13,13,0,26,0,0,0,0,0,4,0,0,0,0,13,30,0,0,0,-4,0,0,0,0,2,0,30,17,0,-4,0,0,0
0,4,0,22,0,0,4,4,2,2,0,11,11,0,22,0,0,0,0,0,4,0,4,0,4,11,30,0,0,0,0,0,0,0,0,2,0,30,19,4,-4,0,0,0
0,2,0,30,0,0,2,2,1,1,0,15,15,0,30,0,0,0,0,0,2,0,-17,0,-17,15,15,0,0,0,0,0,0,0,-19,1,0,15,0,-17,-2,-19,0,0
0,2,0,30,0,0,2,2,1,1,0,15,15,0,30,0,0,0,0,0,2,0,-17,0,-17,15,15,0,0,0,-19,0,0,0,0,1,0,15,0,-17,-2,0,0,0
0,4,0,26,0,0,4,4,2,2,0,13,13,0,26,0,0,0,0,0,4,4,0,0,0,13,30,0,0,0,0,0,0,0,-4,2,0,30,17,0,0,-4,0,0
0,4,0,26,0,0,4,4,2,2,0,13,13,0,26,0,0,0,0,0,4,4,0,0,0,13,30,0,0,0,-4,0,0,0,0,2,0,30,17,0,0,0,0,0
0,4,0,22,0,0,4,4,2,2,0,11,11,0,22,0,0,0,0,0,4,4,4,0,4,11,30,0,0,0,0,0,0,0,0,2,0,30,19,4,0,0,0,0
0,2,0,30,0,0,2,2,1,1,0,15,15,0,30,0,0,0,0,0,2,2,-17,0,-17,15,15,0,0,0,0,0,0,0,-19,1,0,15,0,-17,0,-19,0,0
0,2,0,30,0,0,2,2,1,1,0,15,15,0,30,0,0,0,0,0,2,2,-17,0,-17,15,15,0,0,0,-19,0,0,0,0,1,0,15,0,-17,0,0,0,0
0,4,0,30,0,0,4,4,2,2,0,15,15,0,30,4,0,0,4,0,4,0,0,4,0,15,38,0,0,0,0,0,0,-4,-4,2,0,38,23,0,-4,0,0,0
0,4,0,30,0,0,4,4,2,2,0,15,15,0,30,4,0,0,4,0,4,4,0,4,0,15,38,0,0,0,0,0,0,-4,-4,2,0,38,23,0,0,0,0,0
0,4,0,34,0,0,4,4,2,2,4,17,17,0,34,0,0,0,4,0,4,0,0,4,0,17,42,0,0,0,0,0,0,-4,-4,2,0,42,25,0,-4,0,0,4
0,4,0,34,0,0,4,4,2,2,4,17,17,0,34,0,0,0,4,0,4,4,0,4,0,17,42,0,0,0,0,0,0,-4,-4,2,0,42,25,0,0,0,0,4
0,1,0,4,0,1,1,1,0,0,0,2,2,0,4,0,0,0,0,1,1,0,0,0,0,2,6,0,0,-1,0,0,1,1,0,0,0,6,4,0,-1,0,0,0
0,1,0,4,0,1,1,1,0,0,0,2,2,0,4,0,0,0,0,1,1,1,0,0,0,2,6,0,0,-1,0,0,1,1,0,0,0,6,4,0,0,0,0,0
0,1,0,8,0,1,1,1,0,0,0,4,4,0,8,0,-1,0,0,1,1,0,0,0,0,4,10,0,0,-1,0,0,0,0,0,0,0,10,6,0,-1,0,0,0
